ra,dec,name,color,radius
158.2033602,-27.5223902,,red,5.0
159.3024088,-26.6709502,,red,5.0
160.1103025,-27.8146138,,red,5.0
158.420932,-26.966578,,red,5.0
159.8964585,-26.9121194,,red,5.0
159.729714,-26.7885332,,red,5.0
158.172515,-27.52762,,red,5.0
160.1061188,-27.8810185,,red,5.0
159.8260323,-26.8399472,,red,5.0
158.58583333333,-26.79183333333,,red,5.0
158.2813392,-27.0960324,,red,5.0
158.2809731,-27.0918612,,red,5.0
160.13572,-27.861185,,red,5.0
158.722981,-26.70785,,red,5.0
158.8543201,-26.6571241,,red,5.0
159.4387422,-26.6308266,,red,5.0
