updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2020-11-19T13:17:26.749093+0000,01b21894fa4ad43cf385141696f8a1e8,806400,/data_local/images/DTS/2015B-0602/DECam_00492062.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_004712_osd_i_v1.fits.fz,1.58,"{'gte': 53.268583333333325, 'lte': 53.268583333333325}","{'gte': -38.486333333333334, 'lte': -38.486333333333334}",53.268583333333325,-38.486333333333334,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:46:17.214590+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t14_d3_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:16:59.771138+0000,83a29a04c0d22e1805e36c7ccab5c0dd,372801600,/data_local/images/DTS/2015B-0602/DECam_00491818.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_015841_osj_g_v1.fits.fz,1.28,"{'gte': 52.88291666666666, 'lte': 52.88291666666666}","{'gte': -36.68116666666666, 'lte': -36.68116666666666}",52.88291666666666,-36.68116666666666,g DECam SDSS c0001 4720.0 1520.0,None,,1800.0,0,2015-11-11,2015-11-11T01:52:48.701463+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t4_d11,stacked,image1,,2015-11-10,[None]
2020-11-19T07:42:25.082508+0000,51b19abe8997d78052131a5ae450a576,373518720,/data_local/images/DTS/2015B-0602/DECam_00492146.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_014400_osi_g_v1.fits.fz,1.39,"{'gte': 58.31233333333333, 'lte': 58.31233333333333}","{'gte': -35.183388888888885, 'lte': -35.183388888888885}",58.31233333333333,-35.183388888888885,g DECam SDSS c0001 4720.0 1520.0,None,,60.0,0,2015-11-12,2015-11-12T01:43:03.261737+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t18_d1_short,stacked,image,,2015-11-11,[None]
2020-11-19T13:18:02.948613+0000,5172647fe9270cc88cf8e912246ab76f,335355840,/data_local/images/DTS/2015B-0602/DECam_00491814.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151111_013644_osw_g_v1.fits.fz,1.38,"{'gte': 54.55741666666666, 'lte': 54.55741666666666}","{'gte': -35.525444444444446, 'lte': -35.525444444444446}",54.55741666666666,-35.525444444444446,g DECam SDSS c0001 4720.0 1520.0,None,,360.0,0,2015-11-11,2015-11-11T01:35:24.815051+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t1_d11_short,stacked,wtmap,,2015-11-10,[None]
2020-11-19T04:39:35.994629+0000,076421e6fdfed122be69f844ce2a584a,377112960,/data_local/images/DTS/2015B-0602/DECam_00492041.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_003327_osj_i_v1.fits.fz,1.62,"{'gte': 51.128874999999994, 'lte': 51.128874999999994}","{'gte': -37.820972222222224, 'lte': -37.820972222222224}",51.128874999999994,-37.820972222222224,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:32:30.241658+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t13_d2_short,stacked,image1,,2015-11-11,[None]
2020-11-19T13:18:01.578112+0000,09c288c65a9ca2360054a9008d2a524b,330779520,/data_local/images/DTS/2015B-0602/DECam_00491815.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151111_014213_osw_g_v1.fits.fz,1.37,"{'gte': 54.55666666666666, 'lte': 54.55666666666666}","{'gte': -35.52919444444444, 'lte': -35.52919444444444}",54.55666666666666,-35.52919444444444,g DECam SDSS c0001 4720.0 1520.0,None,,1500.0,0,2015-11-11,2015-11-11T01:36:23.527746+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t1_d11,stacked,wtmap,,2015-11-10,[None]
2020-11-19T04:39:35.242280+0000,4f6918ec1d4bee459c9161e446a0a849,5388480,/data_local/images/DTS/2015B-0602/DECam_00491800.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_002750_ose_i_v1.fits.fz,1.88,"{'gte': 54.938874999999996, 'lte': 54.938874999999996}","{'gte': -37.33408333333333, 'lte': -37.33408333333333}",54.938874999999996,-37.33408333333333,i DECam SDSS c0003 7835.0 1470.0,None,,600.0,0,2015-11-11,2015-11-11T00:22:00.769496+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t5_d8,stacked,expmap,,2015-11-10,[None]
2020-11-19T13:17:13.434573+0000,5175266fb16a49761dc6afea396ebbbe,376064640,/data_local/images/DTS/2015B-0602/DECam_00492133.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_013435_osj_g_v1.fits.fz,1.37,"{'gte': 54.94154166666666, 'lte': 54.94154166666666}","{'gte': -37.334, 'lte': -37.334}",54.94154166666666,-37.334,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:33:37.143157+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t5_d1_short,stacked,image1,,2015-11-11,[None]
2020-11-19T07:42:26.699494+0000,186387efa467373ceafa4a3915fd5d34,1192320,/data_local/images/DTS/2015B-0602/DECam_00491802.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_003848_osd_i_v1.fits.fz,1.86,"{'gte': 56.25449999999999, 'lte': 56.25449999999999}","{'gte': -34.365833333333335, 'lte': -34.365833333333335}",56.25449999999999,-34.365833333333335,i DECam SDSS c0003 7835.0 1470.0,None,,600.0,0,2015-11-11,2015-11-11T00:32:58.563628+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t7_d8,stacked,dqmask,,2015-11-10,[None]
2020-11-19T13:17:17.966503+0000,8311f5d1a76c913a026ba8cc5b83d28d,373478400,/data_local/images/DTS/2015B-0602/DECam_00491815.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_014213_osi_g_v1.fits.fz,1.37,"{'gte': 54.55666666666666, 'lte': 54.55666666666666}","{'gte': -35.52919444444444, 'lte': -35.52919444444444}",54.55666666666666,-35.52919444444444,g DECam SDSS c0001 4720.0 1520.0,None,,1500.0,0,2015-11-11,2015-11-11T01:36:23.527746+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t1_d11,stacked,image,,2015-11-10,[None]
2020-11-19T07:42:28.465715+0000,16f0b262bfb6049d6c4a90d864c2239d,335240640,/data_local/images/DTS/2015B-0602/DECam_00492133.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_013435_osw_g_v1.fits.fz,1.37,"{'gte': 54.94154166666666, 'lte': 54.94154166666666}","{'gte': -37.334, 'lte': -37.334}",54.94154166666666,-37.334,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:33:37.143157+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t5_d1_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T13:17:36.464955+0000,8e12a9f9ac399c487aacff86d2926c11,373628160,/data_local/images/DTS/2015B-0602/DECam_00491806.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_005628_osi_i_v1.fits.fz,1.64,"{'gte': 54.16629166666666, 'lte': 54.16629166666666}","{'gte': -33.71791666666667, 'lte': -33.71791666666667}",54.16629166666666,-33.71791666666667,i DECam SDSS c0003 7835.0 1470.0,None,,1200.0,0,2015-11-11,2015-11-11T00:50:40.768977+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t2_d9,stacked,image,,2015-11-10,[None]
2020-11-19T13:17:08.201012+0000,4583ef3979115d97dc578d7fda90e2e4,372516480,/data_local/images/DTS/2015B-0602/DECam_00491817.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_015310_osj_g_v1.fits.fz,1.29,"{'gte': 52.499624999999995, 'lte': 52.499624999999995}","{'gte': -34.87175, 'lte': -34.87175}",52.499624999999995,-34.87175,g DECam SDSS c0001 4720.0 1520.0,None,,1500.0,0,2015-11-11,2015-11-11T01:47:20.199437+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t3_d11,stacked,image1,,2015-11-10,[None]
2020-11-19T13:17:22.456536+0000,5539ffe376d5911d92995d3a4befe67e,377311680,/data_local/images/DTS/2015B-0602/DECam_00492036.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_003014_osi_i_v1.fits.fz,1.87,"{'gte': 55.863375, 'lte': 55.863375}","{'gte': -32.56480555555555, 'lte': -32.56480555555555}",55.863375,-32.56480555555555,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:29:20.284841+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t8_d2_short,stacked,image,,2015-11-11,[None]
2020-11-19T13:18:02.960105+0000,4c0120da05736e81070ee97e83b67386,335113920,/data_local/images/DTS/2015B-0602/DECam_00492136.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_013644_osw_g_v1.fits.fz,1.39,"{'gte': 55.86520833333333, 'lte': 55.86520833333333}","{'gte': -32.56641666666666, 'lte': -32.56641666666666}",55.86520833333333,-32.56641666666666,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:35:44.998665+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t8_d1_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T13:17:02.112675+0000,92464459a4c3e200631bbbf68bc45e27,4596480,/data_local/images/DTS/2015B-0602/DECam_00492130.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_013224_ose_g_v1.fits.fz,1.38,"{'gte': 54.169374999999995, 'lte': 54.169374999999995}","{'gte': -33.713750000000005, 'lte': -33.713750000000005}",54.169374999999995,-33.713750000000005,g DECam SDSS c0001 4720.0 1520.0,None,,60.0,0,2015-11-12,2015-11-12T01:31:27.004801+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t2_d1_short,stacked,expmap,,2015-11-11,[None]
2020-11-19T13:17:08.496475+0000,0cc45d3cfcc1408af97c3fb3ece2ff15,5909760,/data_local/images/DTS/2015B-0602/DECam_00492144.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_014238_ose_g_v1.fits.fz,1.37,"{'gte': 57.02329166666666, 'lte': 57.02329166666666}","{'gte': -37.99491666666667, 'lte': -37.99491666666667}",57.02329166666666,-37.99491666666667,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:41:37.121785+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t16_d1_short,stacked,expmap,,2015-11-11,[None]
2020-11-19T04:39:30.673536+0000,a84b8e9bf2cacbe29c45a6b31490988d,374022720,/data_local/images/DTS/2015B-0602/DECam_00492147.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_014443_osj_g_v1.fits.fz,1.39,"{'gte': 57.92674999999999, 'lte': 57.92674999999999}","{'gte': -33.374972222222226, 'lte': -33.374972222222226}",57.92674999999999,-33.374972222222226,g DECam SDSS c0001 4720.0 1520.0,None,,60.0,0,2015-11-12,2015-11-12T01:43:45.194746+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t19_d1_short,stacked,image1,,2015-11-11,[None]
2021-06-27T21:32:06.997786+0000,879a8674d9e09dcfac6a9c2d12dc3b87,272756160,/data_local/images/DTS/2015B-0602/DECam_00492082.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_010022_osw_i_NGFS.fits.fz,1.5,"{'gte': 53.26866666666666, 'lte': 53.26866666666666}","{'gte': -38.48252777777778, 'lte': -38.48252777777778}",53.26866666666666,-38.48252777777778,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:59:26.954606+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t14_d4_short,stacked,wtmap,,2015-11-11,[None]
2021-06-27T21:27:54.723218+0000,4e86dd2c6a8ca5f6e1f4628eeeda0077,378581760,/data_local/images/DTS/2015B-0602/DECam_00492039.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_003205_osj_i_NGFS.fits.fz,1.64,"{'gte': 50.443458333333325, 'lte': 50.443458333333325}","{'gte': -34.202333333333335, 'lte': -34.202333333333335}",50.443458333333325,-34.202333333333335,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:31:13.196222+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t11_d2_short,stacked,image1,,2015-11-11,[None]
2020-11-19T13:16:48.883341+0000,0c2e62118060c7816cbc9f0c4116425f,375724800,/data_local/images/DTS/2015B-0602/DECam_00492132.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_013349_osi_g_v1.fits.fz,1.34,"{'gte': 52.87870833333333, 'lte': 52.87870833333333}","{'gte': -36.67547222222222, 'lte': -36.67547222222222}",52.87870833333333,-36.67547222222222,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:32:52.173931+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t4_d1_short,stacked,image,,2015-11-11,[None]
2020-11-19T13:17:59.986380+0000,277f9f1633a20ebd6f4f2603d1b94b1c,332775360,/data_local/images/DTS/2015B-0602/DECam_00491804.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151111_004956_osw_i_v1.fits.fz,1.57,"{'gte': 51.12783333333332, 'lte': 51.12783333333332}","{'gte': -37.820888888888895, 'lte': -37.820888888888895}",51.12783333333332,-37.820888888888895,i DECam SDSS c0003 7835.0 1470.0,None,,900.0,0,2015-11-11,2015-11-11T00:44:08.649448+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t13_d8,stacked,wtmap,,2015-11-10,[None]
2020-11-19T13:17:53.525197+0000,8c62dcc92292fdaa9c908883ab95e890,1589760,/data_local/images/DTS/2015B-0602/DECam_00491800.fits.fz,/net/archive/pipeline/Q20151117/DEC15B/20151109/c4d_151111_002750_osd_i_v1.fits.fz,1.88,"{'gte': 54.938874999999996, 'lte': 54.938874999999996}","{'gte': -37.33408333333333, 'lte': -37.33408333333333}",54.938874999999996,-37.33408333333333,i DECam SDSS c0003 7835.0 1470.0,None,,600.0,0,2015-11-11,2015-11-11T00:22:00.769496+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t5_d8,stacked,dqmask,,2015-11-10,[None]
2020-11-19T13:17:58.442284+0000,092d557095dab6a089eaf43fd6b67384,333524160,/data_local/images/DTS/2015B-0602/DECam_00492058.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_004440_osw_i_v1.fits.fz,1.61,"{'gte': 52.13054166666666, 'lte': 52.13054166666666}","{'gte': -33.05844444444444, 'lte': -33.05844444444444}",52.13054166666666,-33.05844444444444,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:43:45.958604+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t10_d3_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T07:53:55.047630+0000,0968e50073e67020252185fa21272fb3,7387200,/data_local/images/DTS/2015B-0602/DECam_00492035.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_002939_ose_i_v1.fits.fz,1.86,"{'gte': 56.25062499999999, 'lte': 56.25062499999999}","{'gte': -34.37477777777778, 'lte': -34.37477777777778}",56.25062499999999,-34.37477777777778,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:28:42.210243+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t7_d2_short,stacked,expmap,,2015-11-11,[None]
2021-06-27T21:32:00.675041+0000,8f01938b77f13b0072d83ac13de17b09,376329600,/data_local/images/DTS/2015B-0602/DECam_00492087.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_010331_osj_i_NGFS.fits.fz,1.64,"{'gte': 57.92933333333333, 'lte': 57.92933333333333}","{'gte': -33.37936111111111, 'lte': -33.37936111111111}",57.92933333333333,-33.37936111111111,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T01:02:39.865060+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t19_d4_short,stacked,image1,,2015-11-11,[None]
2020-11-19T13:18:05.881299+0000,9bc2fa015fca430c8d286e61561c053a,328898880,/data_local/images/DTS/2015B-0602/DECam_00491826.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151111_023106_osw_g_v1.fits.fz,1.22,"{'gte': 56.25516666666666, 'lte': 56.25516666666666}","{'gte': -34.38280555555556, 'lte': -34.38280555555556}",56.25516666666666,-34.38280555555556,g DECam SDSS c0001 4720.0 1520.0,None,,1500.0,0,2015-11-11,2015-11-11T02:25:16.804743+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t7_d11,stacked,wtmap,,2015-11-10,[None]
2021-06-03T08:36:06.564041+0000,9b96614c783b1b31e62391f296418a52,378682560,/data_local/images/DTS/2015B-0602/DECam_00492135.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_013601_osi_g_NGFS.fits.fz,1.4,"{'gte': 56.25304166666666, 'lte': 56.25304166666666}","{'gte': -34.376444444444445, 'lte': -34.376444444444445}",56.25304166666666,-34.376444444444445,g DECam SDSS c0001 4720.0 1520.0,None,,85.0,0,2015-11-12,2015-11-12T01:35:02.634071+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t7_d1_short,stacked,image,,2015-11-11,[None]
2020-11-19T10:40:34.835240+0000,9b0d82627beee8d832120ad803f6b269,7914240,/data_local/images/DTS/2015B-0602/DECam_00491804.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_004956_ose_i_v1.fits.fz,1.57,"{'gte': 51.12783333333332, 'lte': 51.12783333333332}","{'gte': -37.820888888888895, 'lte': -37.820888888888895}",51.12783333333332,-37.820888888888895,i DECam SDSS c0003 7835.0 1470.0,None,,900.0,0,2015-11-11,2015-11-11T00:44:08.649448+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t13_d8,stacked,expmap,,2015-11-10,[None]
2020-11-19T13:16:58.661036+0000,93497d52c3060ddb32fed01093bc35a6,786240,/data_local/images/DTS/2015B-0602/DECam_00492140.fits.fz,/net/archive/pipeline/Q20151114/DEC15B/20151109/c4d_151112_013936_osd_g_v1.fits.fz,1.28,"{'gte': 50.77808333333333, 'lte': 50.77808333333333}","{'gte': -36.01463888888889, 'lte': -36.01463888888889}",50.77808333333333,-36.01463888888889,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:38:39.687116+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t12_d1_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:17:06.047456+0000,a18d2954d4d831290dd8076bf931435b,375932160,/data_local/images/DTS/2015B-0602/DECam_00492134.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_013530_osi_g_v1.fits.fz,1.4,"{'gte': 56.63120833333332, 'lte': 56.63120833333332}","{'gte': -36.18366666666666, 'lte': -36.18366666666666}",56.63120833333332,-36.18366666666666,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:34:20.144791+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t6_d1_short,stacked,image,,2015-11-11,[None]
2020-11-19T13:17:59.949851+0000,9c6fd59c46eb25c5345e3df3b06376b6,333089280,/data_local/images/DTS/2015B-0602/DECam_00492131.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_013308_osw_g_v1.fits.fz,1.34,"{'gte': 52.49383333333333, 'lte': 52.49383333333333}","{'gte': -34.86688888888889, 'lte': -34.86688888888889}",52.49383333333333,-34.86688888888889,g DECam SDSS c0001 4720.0 1520.0,None,,60.0,0,2015-11-12,2015-11-12T01:32:09.884102+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t3_d1_short,stacked,wtmap,,2015-11-11,[None]
2021-06-27T21:27:11.313564+0000,40f5e3020eb333b5589d508a82db6c9e,29805120,/data_local/images/DTS/2015B-0602/DECam_00492036.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_003014_ose_i_NGFS.fits.fz,1.87,"{'gte': 55.863375, 'lte': 55.863375}","{'gte': -32.57055555555556, 'lte': -32.57055555555556}",55.863375,-32.57055555555556,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:29:20.284841+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t8_d2_short,stacked,expmap,,2015-11-11,[None]
2021-06-03T08:35:41.852825+0000,a37c641c933f52af8a2c60db65532051,377925120,/data_local/images/DTS/2015B-0602/DECam_00492147.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_014443_osi_g_NGFS.fits.fz,1.39,"{'gte': 57.92679166666667, 'lte': 57.92679166666667}","{'gte': -33.3775, 'lte': -33.3775}",57.92679166666667,-33.3775,g DECam SDSS c0001 4720.0 1520.0,None,,70.0,0,2015-11-12,2015-11-12T01:43:45.194746+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t19_d1_short,stacked,image,,2015-11-11,[None]
2020-11-19T13:17:56.054221+0000,9c1e186e07667dd3a9ecf89e56360de6,335203200,/data_local/images/DTS/2015B-0602/DECam_00492134.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_013530_osw_g_v1.fits.fz,1.4,"{'gte': 56.63120833333332, 'lte': 56.63120833333332}","{'gte': -36.18366666666666, 'lte': -36.18366666666666}",56.63120833333332,-36.18366666666666,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:34:20.144791+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t6_d1_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T00:54:29.726745+0000,ae86b8f91bc12373adc9596be37b9168,336257280,/data_local/images/DTS/2015B-0602/DECam_00491806.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151111_005628_osw_i_v1.fits.fz,1.64,"{'gte': 54.16629166666666, 'lte': 54.16629166666666}","{'gte': -33.71791666666667, 'lte': -33.71791666666667}",54.16629166666666,-33.71791666666667,i DECam SDSS c0003 7835.0 1470.0,None,,1200.0,0,2015-11-11,2015-11-11T00:50:40.768977+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t2_d9,stacked,wtmap,,2015-11-10,[None]
2021-06-03T07:19:34.870098+0000,83aff3404fa9d0ee60239025c15937af,956160,/data_local/images/DTS/2015B-0602/DECam_00492132.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_013349_osd_g_NGFS.fits.fz,1.34,"{'gte': 52.88391666666666, 'lte': 52.88391666666666}","{'gte': -36.67547222222222, 'lte': -36.67547222222222}",52.88391666666666,-36.67547222222222,g DECam SDSS c0001 4720.0 1520.0,None,,70.0,0,2015-11-12,2015-11-12T01:32:52.173931+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t4_d1_short,stacked,dqmask,,2015-11-11,[None]
2021-06-03T07:18:04.515889+0000,5037c64ba0c2185d55fef16996676dd6,271589760,/data_local/images/DTS/2015B-0602/DECam_00492145.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_014319_osw_g_NGFS.fits.fz,1.4,"{'gte': 58.700958333333325, 'lte': 58.700958333333325}","{'gte': -36.97827777777778, 'lte': -36.97827777777778}",58.700958333333325,-36.97827777777778,g DECam SDSS c0001 4720.0 1520.0,None,,55.0,0,2015-11-12,2015-11-12T01:42:20.195253+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t17_d1_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T13:18:02.175490+0000,504558157b23220d78301df06a6b21c2,340027200,/data_local/images/DTS/2015B-0602/DECam_00491805.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151111_005103_osw_i_v1.fits.fz,1.65,"{'gte': 54.17049999999999, 'lte': 54.17049999999999}","{'gte': -33.71066666666667, 'lte': -33.71066666666667}",54.17049999999999,-33.71066666666667,i DECam SDSS c0003 7835.0 1470.0,None,,140.0,0,2015-11-11,2015-11-11T00:49:42.911298+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t2_d9_short,stacked,wtmap,,2015-11-10,[None]
2020-11-19T13:17:02.017779+0000,865e1cac76cfe339cf158aaabf758b97,372386880,/data_local/images/DTS/2015B-0602/DECam_00491826.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_023106_osj_g_v1.fits.fz,1.22,"{'gte': 56.25516666666666, 'lte': 56.25516666666666}","{'gte': -34.38280555555556, 'lte': -34.38280555555556}",56.25516666666666,-34.38280555555556,g DECam SDSS c0001 4720.0 1520.0,None,,1500.0,0,2015-11-11,2015-11-11T02:25:16.804743+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t7_d11,stacked,image1,,2015-11-10,[None]
2020-11-18T18:58:52.647223+0000,a6d6c591238c80e25eb9978a2286857a,5463360,/data_local/images/DTS/2015B-0602/DECam_00491802.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_003848_ose_i_v1.fits.fz,1.86,"{'gte': 56.25449999999999, 'lte': 56.25449999999999}","{'gte': -34.365833333333335, 'lte': -34.365833333333335}",56.25449999999999,-34.365833333333335,i DECam SDSS c0003 7835.0 1470.0,None,,600.0,0,2015-11-11,2015-11-11T00:32:58.563628+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t7_d8,stacked,expmap,,2015-11-10,[None]
